2004-03-05,76.5250,78.3000,74.7500,76.9250,7901534
2004-03-08,77.5000,78.0000,76.0000,77.3000,7651472
2004-03-09,76.7500,78.0000,76.1250,77.0250,6644614
2004-03-10,77.0000,79.6750,76.5250,78.3750,10571388
2004-03-11,77.2500,77.5000,73.5000,74.7250,7713362
2004-03-12,74.5000,77.0000,73.7750,75.3000,10968590
2004-03-15,76.0000,77.6250,74.5500,75.5250,8759868
2004-03-16,75.0000,75.9500,70.7000,72.3500,8732400
2004-03-17,73.5000,75.1250,71.9000,72.6500,4834356
2004-03-18,73.2500,73.2500,70.0000,70.9000,4557168
2004-03-19,71.7500,71.9250,67.0000,67.7750,6185330
2004-03-22,68.9250,68.9250,64.1750,66.7500,6033320
2004-03-23,67.0000,70.0000,66.2500,69.0250,4258330
2004-03-24,70.0000,70.9750,68.5250,69.4000,4049654
2004-03-25,70.0000,73.7000,69.7750,72.6250,6260388
2004-03-26,73.2750,74.5500,72.5000,73.4250,5309222
2004-03-29,75.0000,75.5000,72.1000,72.9750,3499664
2004-03-30,73.5000,76.9500,72.6000,76.3500,7533918
2004-03-31,77.0000,78.2500,74.5000,77.9000,5386020
2004-04-01,78.3500,84.7000,77.5000,81.1750,12442920
2004-04-02,81.9500,86.9500,81.5750,86.1500,10878572
2004-04-05,87.0000,88.6250,81.7750,82.5500,9492360
2004-04-06,83.0250,86.6500,82.3250,83.1000,7841008
2004-04-07,83.9750,85.1500,82.8500,83.2750,4676798
2004-04-08,85.0000,86.0000,80.7000,83.6250,6289294
2004-04-12,85.0000,86.7000,84.0250,84.4250,4003888
2004-04-13,84.7250,88.4250,84.7250,87.1750,6786250
2004-04-15,87.3250,89.4000,83.1000,84.0750,7731078
2004-04-16,84.7000,85.4750,83.7500,84.5500,3819192
2004-04-19,87.0000,87.2250,83.9000,84.9250,4339326
2004-04-20,85.0000,86.0000,83.0750,83.7000,4756260
2004-04-21,84.0000,85.2250,82.4000,82.8750,4319250
2004-04-22,83.6250,86.1250,83.2750,83.9750,5070402
2004-04-23,85.5000,94.5000,84.9250,88.4750,30001246
2004-04-27,91.5000,92.0000,82.5250,83.2250,12061042
2004-04-28,83.2750,86.0000,83.0000,83.7250,8986978
2004-04-29,84.2000,86.2500,83.4500,85.3750,7175142
2004-04-30,85.9500,87.2250,84.0250,84.9000,6532042
2004-05-03,89.3500,89.3500,81.3000,83.7500,4765304
